Dataset	Id	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	FScore	MolFile	Family	Structure
MSV000079598	5	REG_fdr0_spectra/MSV000079598.mgf	5	5	9026	[Val7]-Surfactin_C13ai_dimethyl_ester	19	1.4000000000000002e-21	1021.67	1022.67	486.921	M+H	1	20.853871964321762	combined_db/mol_dir/antimarin2012_45030.mol	7	cyclic
MSV000078635	345	REG_fdr0_spectra/MSV000078635.mgf	345	345	9026	[Val7]-Surfactin_C13ai_dimethyl_ester	19	4.8999999999999996e-20	1021.67	1022.68	272.189	M+H	1	19.309803919971486	combined_db/mol_dir/antimarin2012_45030.mol	7	cyclic
MSV000078936	47	REG_fdr0_spectra/MSV000078936.mgf	47	47	9026	[Val7]-Surfactin_C13ai_dimethyl_ester	18	1.6000000000000002e-19	1021.67	1022.68	244.142	M+H	1	18.795880017344075	combined_db/mol_dir/antimarin2012_45030.mol	7	cyclic
MSV000078635	624	REG_fdr0_spectra/MSV000078635.mgf	624	624	8728	Bacillomycin_D5;_Raubitschek_substance	17	2.5000000000000002e-21	1058.56	1059.55	106.79700000000001	M+H	1	20.602059991327963	combined_db/mol_dir/antimarin2012_28812.mol	69	cyclic
MSV000079450	252	REG_fdr0_spectra/MSV000079450.mgf	252	252	8728	Bacillomycin_D5;_Raubitschek_substance	17	1.2e-20	1058.56	1059.57	170.053	M+H	1	19.920818753952375	combined_db/mol_dir/antimarin2012_28812.mol	69	cyclic
MSV000078635	347	REG_fdr0_spectra/MSV000078635.mgf	347	347	8728	Bacillomycin_D5;_Raubitschek_substance	18	1.3999999999999998e-20	1058.56	1059.57	106.734	M+H	1	19.853871964321762	combined_db/mol_dir/antimarin2012_28812.mol	69	cyclic
MSV000079450	258	REG_fdr0_spectra/MSV000079450.mgf	258	258	8728	Bacillomycin_D5;_Raubitschek_substance	15	4.2999999999999995e-18	1058.56	1059.57	173.088	M+H	1	17.366531544420415	combined_db/mol_dir/antimarin2012_28812.mol	69	cyclic
MSV000079450	812	REG_fdr0_spectra/MSV000079450.mgf	812	812	8728	Bacillomycin_D5;_Raubitschek_substance	12	1.8e-17	1058.56	1059.57	169.388	M+H	1	16.744727494896694	combined_db/mol_dir/antimarin2012_28812.mol	69	cyclic
MSV000078635	415	REG_fdr0_spectra/MSV000078635.mgf	415	415	1302	Massetolides_Massetolide_H	18	7.999999999999999e-22	1153.72	1154.72	275.889	M+H	1	21.096910013008056	combined_db/mol_dir/BOV12-I.mol	74	b-cyclic
MSV000079450	759	REG_fdr0_spectra/MSV000079450.mgf	759	759	1302	Massetolides_Massetolide_H	18	7.999999999999999e-22	1153.72	1154.72	275.889	M+H	1	21.096910013008056	combined_db/mol_dir/BOV12-I.mol	74	b-cyclic
MSV000078803	451	REG_fdr0_spectra/MSV000078803.mgf	451	451	1302	Massetolides_Massetolide_H	17	5.7e-21	1153.72	1154.73	271.10900000000004	M+H	1	20.24412514432751	combined_db/mol_dir/BOV12-I.mol	74	b-cyclic
MSV000079619	524	REG_fdr0_spectra/MSV000079619.mgf	524	524	1302	Massetolides_Massetolide_H	17	5.7e-21	1153.72	1154.73	271.10900000000004	M+H	1	20.24412514432751	combined_db/mol_dir/BOV12-I.mol	74	b-cyclic
MSV000078803	331	REG_fdr0_spectra/MSV000078803.mgf	331	331	1302	Massetolides_Massetolide_H	15	6.2000000000000004e-21	1153.72	1154.74	272.515	M+H	1	20.207608310501747	combined_db/mol_dir/BOV12-I.mol	74	b-cyclic
MSV000078635	539	REG_fdr0_spectra/MSV000078635.mgf	539	539	5407	Antibiotic_MA_026_Antibiotic_MA_026	10	1.4999999999999998e-20	1775.08	888.551	239.80200000000002	M+2H	2	19.82390874094432	combined_db/mol_dir/QYL64-C.mol	250	b-cyclic
MSV000078635	537	REG_fdr0_spectra/MSV000078635.mgf	537	537	5407	Antibiotic_MA_026_Antibiotic_MA_026	13	1.2999999999999998e-19	1775.08	888.548	246.543	M+2H	2	18.886056647693163	combined_db/mol_dir/QYL64-C.mol	250	b-cyclic
MSV000079389	9	REG_fdr0_spectra/MSV000079389.mgf	9	9	5407	Antibiotic_MA_026_Antibiotic_MA_026	21	1.6e-18	1775.08	888.55	447.279	M+2H	2	17.795880017344075	combined_db/mol_dir/QYL64-C.mol	250	b-cyclic
MSV000079389	10	REG_fdr0_spectra/MSV000079389.mgf	10	10	5407	Antibiotic_MA_026_Antibiotic_MA_026	16	7.599999999999999e-16	1775.08	888.548	446.088	M+2H	2	15.119186407719209	combined_db/mol_dir/QYL64-C.mol	250	b-cyclic
MSV000079389	11	REG_fdr0_spectra/MSV000079389.mgf	11	11	5407	Antibiotic_MA_026_Antibiotic_MA_026	12	8.4e-12	1775.08	888.547	450.92	M+2H	2	11.075720713938118	combined_db/mol_dir/QYL64-C.mol	250	b-cyclic
MSV000078936	191	REG_fdr0_spectra/MSV000078936.mgf	191	191	5910	Bacillus_amyloliquefaciens_Surfactin_2_Bacillus_amyloliquefaciens_Surfactin_2	20	1.8999999999999998e-26	1021.67	1022.68	265.692	M+H	1	25.72124639904717	combined_db/mol_dir/QYK71-X.mol	7	cyclic
MSV000080115	70	REG_fdr0_spectra/MSV000080115.mgf	70	70	5910	Bacillus_amyloliquefaciens_Surfactin_2_Bacillus_amyloliquefaciens_Surfactin_2	20	3.3e-26	1021.67	1022.69	1172.43	M+H	1	25.481486060122112	combined_db/mol_dir/QYK71-X.mol	7	cyclic
MSV000078656	0	REG_fdr0_spectra/MSV000078656.mgf	0	0	5910	Bacillus_amyloliquefaciens_Surfactin_2_Bacillus_amyloliquefaciens_Surfactin_2	22	4.199999999999999e-25	1021.67	1022.67	767.304	M+H	1	24.3767507096021	combined_db/mol_dir/QYK71-X.mol	7	cyclic
MSV000078936	52	REG_fdr0_spectra/MSV000078936.mgf	52	52	5910	Bacillus_amyloliquefaciens_Surfactin_2_Bacillus_amyloliquefaciens_Surfactin_2	17	1.3e-23	1021.67	1022.68	258.628	M+H	1	22.886056647693163	combined_db/mol_dir/QYK71-X.mol	7	cyclic
MSV000080115	49	REG_fdr0_spectra/MSV000080115.mgf	49	49	5910	Bacillus_amyloliquefaciens_Surfactin_2_Bacillus_amyloliquefaciens_Surfactin_2	14	7.2e-23	1021.67	1022.68	1168.18	M+H	1	22.14266750356873	combined_db/mol_dir/QYK71-X.mol	7	cyclic
MSV000078659	1	REG_fdr0_spectra/MSV000078659.mgf	1	1	8357	Malformin-B4	7	1.6000000000000002e-10	529.239	530.254	-1.0	M+H	1	9.795880017344075	combined_db/mol_dir/antimarin2012_32033.mol	12	cyclic
MSV000078668	0	REG_fdr0_spectra/MSV000078668.mgf	0	0	3024	Hormaomycin_Hormaomycin	11	7.8e-19	1128.47	1129.47	1096.14	M+H	1	18.10790539730952	combined_db/mol_dir/KCG31-F.mol	170	b-cyclic
MSV000078668	1	REG_fdr0_spectra/MSV000078668.mgf	1	1	3024	Hormaomycin_Hormaomycin	10	8e-17	1128.47	1129.47	1119.45	M+H	1	16.096910013008056	combined_db/mol_dir/KCG31-F.mol	170	b-cyclic
MSV000078668	2	REG_fdr0_spectra/MSV000078668.mgf	2	2	3024	Hormaomycin_Hormaomycin	10	1.6e-15	1128.47	1129.47	1130.41	M+H	1	14.795880017344075	combined_db/mol_dir/KCG31-F.mol	170	b-cyclic
MSV000078668	3	REG_fdr0_spectra/MSV000078668.mgf	3	3	3024	Hormaomycin_Hormaomycin	10	6.5e-14	1128.47	1129.47	1106.19	M+H	1	13.187086643357144	combined_db/mol_dir/KCG31-F.mol	170	b-cyclic
MSV000078668	4	REG_fdr0_spectra/MSV000078668.mgf	4	4	3024	Hormaomycin_Hormaomycin	9	3.6000000000000003e-13	1128.47	1129.47	1107.49	M+H	1	12.443697499232712	combined_db/mol_dir/KCG31-F.mol	170	b-cyclic
MSV000078670	0	REG_fdr0_spectra/MSV000078670.mgf	0	0	5110	Keramamide_C_Keramamide_C	7	1.5e-09	1122.47	562.25	784.158	M+2H	2	8.823908740944319	combined_db/mol_dir/MXV60-X.mol	129	b-cyclic
MSV000078670	1	REG_fdr0_spectra/MSV000078670.mgf	1	1	5190	Keramamide_D_Keramamide_D	7	9.9e-09	1108.46	555.24	761.462	M+2H	2	8.00436480540245	combined_db/mol_dir/MXV61-Y.mol	129	b-cyclic
MSV000078670	3	REG_fdr0_spectra/MSV000078670.mgf	3	3	4741	Orbiculamide_A_Orbiculamide_A	7	4.4e-09	979.38	490.69	796.875	M+2H	2	8.356547323513812	combined_db/mol_dir/NHF55-A.mol	129	b-cyclic
MSV000078670	2	REG_fdr0_spectra/MSV000078670.mgf	2	2	4741	Orbiculamide_A_Orbiculamide_A	7	1.8e-08	979.38	490.69	798.638	M+2H	2	7.7447274948966935	combined_db/mol_dir/NHF55-A.mol	129	b-cyclic
MSV000078670	4	REG_fdr0_spectra/MSV000078670.mgf	4	4	3178	Keramamide_E_Keramamide_E	7	1.5e-08	1122.47	562.24	835.3889999999999	M+2H	2	7.823908740944319	combined_db/mol_dir/BYK33-E.mol	129	b-cyclic
MSV000078688	78	REG_fdr0_spectra/MSV000078688.mgf	78	78	8700	Lichenysin-G5b	19	2.5000000000000002e-22	1020.68	1021.69	264.71299999999997	M+H	1	21.602059991327963	combined_db/mol_dir/antimarin2012_44297.mol	7	cyclic
MSV000078787	71	REG_fdr0_spectra/MSV000078787.mgf	71	71	8700	Lichenysin-G5b	19	2.5000000000000002e-22	1020.68	1021.69	264.71299999999997	M+H	1	21.602059991327963	combined_db/mol_dir/antimarin2012_44297.mol	7	cyclic
MSV000078688	0	REG_fdr0_spectra/MSV000078688.mgf	0	0	8700	Lichenysin-G5b	19	4.6999999999999995e-21	1020.68	1021.69	264.748	M+H	1	20.327902142064282	combined_db/mol_dir/antimarin2012_44297.mol	7	cyclic
MSV000078787	34	REG_fdr0_spectra/MSV000078787.mgf	34	34	8700	Lichenysin-G5b	19	4.6999999999999995e-21	1020.68	1021.69	264.748	M+H	1	20.327902142064282	combined_db/mol_dir/antimarin2012_44297.mol	7	cyclic
MSV000078936	17	REG_fdr0_spectra/MSV000078936.mgf	17	17	8700	Lichenysin-G5b	19	7.1e-21	1020.68	1021.71	261.982	M+H	1	20.148741651280925	combined_db/mol_dir/antimarin2012_44297.mol	7	cyclic
MSV000078937	284	REG_fdr0_spectra/MSV000078937.mgf	284	284	209	BK_10_!BK_101C	20	2.6e-21	1034.7	1035.71	271.431	M+H	1	20.585026652029182	combined_db/mol_dir/CHC01-B.mol	7	cyclic
MSV000079679	46	REG_fdr0_spectra/MSV000079679.mgf	46	46	209	BK_10_!BK_101C	18	4.5000000000000004e-21	1034.7	1035.71	560.488	M+H	1	20.346787486224656	combined_db/mol_dir/CHC01-B.mol	7	cyclic
MSV000078936	104	REG_fdr0_spectra/MSV000078936.mgf	104	104	209	BK_10_!BK_101C	20	5.6e-19	1034.7	1035.72	276.879	M+H	1	18.2518119729938	combined_db/mol_dir/CHC01-B.mol	7	cyclic
MSV000079481	7	REG_fdr0_spectra/MSV000079481.mgf	7	7	209	BK_10_!BK_101C	18	7e-19	1034.7	1035.71	1978.85	M+H	1	18.154901959985743	combined_db/mol_dir/CHC01-B.mol	7	cyclic
MSV000078936	18	REG_fdr0_spectra/MSV000078936.mgf	18	18	209	BK_10_!BK_101C	17	9e-19	1034.7	1035.72	265.687	M+H	1	18.045757490560675	combined_db/mol_dir/CHC01-B.mol	7	cyclic
MSV000079679	45	REG_fdr0_spectra/MSV000079679.mgf	45	45	209	BK_10_!BK_101C	20	1.6999999999999999e-19	1034.7	518.357	557.7919999999999	M+2H	2	18.769551078621728	combined_db/mol_dir/CHC01-B.mol	7	cyclic
MSV000078936	107	REG_fdr0_spectra/MSV000078936.mgf	107	107	4615	BK_10_!BK_101A-form	18	9.7e-20	1020.68	1021.71	250.938	M+H	1	19.013228265733755	combined_db/mol_dir/CHB53-N.mol	7	cyclic
MSV000078787	86	REG_fdr0_spectra/MSV000078787.mgf	86	86	4615	BK_10_!BK_101A-form	15	1.4e-19	1020.68	1021.71	258.024	M+H	1	18.853871964321762	combined_db/mol_dir/CHB53-N.mol	7	cyclic
MSV000078688	51	REG_fdr0_spectra/MSV000078688.mgf	51	51	4615	BK_10_!BK_101A-form	15	1.4e-19	1020.68	1021.71	258.024	M+H	1	18.853871964321762	combined_db/mol_dir/CHB53-N.mol	7	cyclic
MSV000078937	285	REG_fdr0_spectra/MSV000078937.mgf	285	285	4615	BK_10_!BK_101A-form	17	4.7999999999999995e-19	1020.68	1021.7	252.56799999999998	M+H	1	18.318758762624412	combined_db/mol_dir/CHB53-N.mol	7	cyclic
MSV000078688	2	REG_fdr0_spectra/MSV000078688.mgf	2	2	4615	BK_10_!BK_101A-form	18	6e-19	1020.68	1021.69	261.04200000000003	M+H	1	18.221848749616356	combined_db/mol_dir/CHB53-N.mol	7	cyclic
MSV000078936	105	REG_fdr0_spectra/MSV000078936.mgf	105	105	8690	Lichenysin-G3	19	8.1e-22	1006.67	1007.69	246.895	M+H	1	21.09151498112135	combined_db/mol_dir/antimarin2012_44120.mol	7	cyclic
MSV000078688	6	REG_fdr0_spectra/MSV000078688.mgf	6	6	8690	Lichenysin-G3	15	3.1e-18	1006.67	1007.67	250.257	M+H	1	17.50863830616573	combined_db/mol_dir/antimarin2012_44120.mol	7	cyclic
MSV000078787	40	REG_fdr0_spectra/MSV000078787.mgf	40	40	8690	Lichenysin-G3	15	3.1e-18	1006.67	1007.67	250.257	M+H	1	17.50863830616573	combined_db/mol_dir/antimarin2012_44120.mol	7	cyclic
MSV000078937	287	REG_fdr0_spectra/MSV000078937.mgf	287	287	8690	Lichenysin-G3	16	1.7000000000000002e-17	1006.67	1007.68	245.157	M+H	1	16.769551078621728	combined_db/mol_dir/antimarin2012_44120.mol	7	cyclic
MSV000078937	209	REG_fdr0_spectra/MSV000078937.mgf	209	209	8690	Lichenysin-G3	11	1.8e-15	1006.67	1007.68	245.253	M+H	1	14.744727494896694	combined_db/mol_dir/antimarin2012_44120.mol	7	cyclic
MSV000078936	179	REG_fdr0_spectra/MSV000078936.mgf	179	179	504	Nocardiamide_A_Nocardiamide_A	18	8.000000000000001e-24	686.437	687.46	155.77	M+H	1	23.096910013008056	combined_db/mol_dir/QWK04-R.mol	296	cyclic
MSV000078688	7	REG_fdr0_spectra/MSV000078688.mgf	7	7	504	Nocardiamide_A_Nocardiamide_A	19	1.1e-22	686.437	687.434	176.12900000000002	M+H	1	21.958607314841775	combined_db/mol_dir/QWK04-R.mol	296	cyclic
MSV000078787	42	REG_fdr0_spectra/MSV000078787.mgf	42	42	504	Nocardiamide_A_Nocardiamide_A	19	1.1e-22	686.437	687.434	176.12900000000002	M+H	1	21.958607314841775	combined_db/mol_dir/QWK04-R.mol	296	cyclic
MSV000078936	178	REG_fdr0_spectra/MSV000078936.mgf	178	178	504	Nocardiamide_A_Nocardiamide_A	19	2.3e-22	686.437	687.4639999999999	173.97	M+H	1	21.638272163982407	combined_db/mol_dir/QWK04-R.mol	296	cyclic
MSV000078937	167	REG_fdr0_spectra/MSV000078937.mgf	167	167	504	Nocardiamide_A_Nocardiamide_A	14	1.3000000000000001e-20	686.437	687.442	161.47299999999998	M+H	1	19.886056647693163	combined_db/mol_dir/QWK04-R.mol	296	cyclic
MSV000078688	8	REG_fdr0_spectra/MSV000078688.mgf	8	8	597	Nocardiamide_B_Nocardiamide_B	13	5.5e-19	672.421	673.414	170.733	M+H	1	18.259637310505756	combined_db/mol_dir/QWK05-S.mol	640	cyclic
MSV000078787	43	REG_fdr0_spectra/MSV000078787.mgf	43	43	597	Nocardiamide_B_Nocardiamide_B	13	5.5e-19	672.421	673.414	170.733	M+H	1	18.259637310505756	combined_db/mol_dir/QWK05-S.mol	640	cyclic
MSV000078937	168	REG_fdr0_spectra/MSV000078937.mgf	168	168	597	Nocardiamide_B_Nocardiamide_B	11	5.200000000000001e-18	672.421	673.426	165.515	M+H	1	17.2839966563652	combined_db/mol_dir/QWK05-S.mol	640	cyclic
MSV000078688	11	REG_fdr0_spectra/MSV000078688.mgf	11	11	832	Actinomycin_D,_8CI,_9CI,_JAN_Actinomycin_D,_8CI,_9CI,_JAN	12	2.9e-18	1254.63	1255.65	201.422	M+H	1	17.537602002101043	combined_db/mol_dir/BDR07-R.mol	68	complex
MSV000078787	67	REG_fdr0_spectra/MSV000078787.mgf	67	67	832	Actinomycin_D,_8CI,_9CI,_JAN_Actinomycin_D,_8CI,_9CI,_JAN	12	2.9e-18	1254.63	1255.65	201.422	M+H	1	17.537602002101043	combined_db/mol_dir/BDR07-R.mol	68	complex
MSV000078937	98	REG_fdr0_spectra/MSV000078937.mgf	98	98	832	Actinomycin_D,_8CI,_9CI,_JAN_Actinomycin_D,_8CI,_9CI,_JAN	12	1.5e-17	1254.63	1255.63	192.09	M+H	1	16.82390874094432	combined_db/mol_dir/BDR07-R.mol	68	complex
MSV000078937	170	REG_fdr0_spectra/MSV000078937.mgf	170	170	832	Actinomycin_D,_8CI,_9CI,_JAN_Actinomycin_D,_8CI,_9CI,_JAN	11	3.7999999999999996e-16	1254.63	1255.64	196.736	M+H	1	15.42021640338319	combined_db/mol_dir/BDR07-R.mol	68	complex
MSV000078937	144	REG_fdr0_spectra/MSV000078937.mgf	144	144	832	Actinomycin_D,_8CI,_9CI,_JAN_Actinomycin_D,_8CI,_9CI,_JAN	10	1.4e-15	1254.63	1255.65	179.5	M+H	1	14.853871964321762	combined_db/mol_dir/BDR07-R.mol	68	complex
MSV000078688	66	REG_fdr0_spectra/MSV000078688.mgf	66	66	5338	Ohmyungsamycin_A_Ohmyungsamycin_A	27	2.7e-34	1457.89	1458.91	178.44299999999998	M+H	1	33.56863623584101	combined_db/mol_dir/QYL63-B.mol	489	b-cyclic
MSV000078787	113	REG_fdr0_spectra/MSV000078787.mgf	113	113	5338	Ohmyungsamycin_A_Ohmyungsamycin_A	27	2.7e-34	1457.89	1458.91	178.44299999999998	M+H	1	33.56863623584101	combined_db/mol_dir/QYL63-B.mol	489	b-cyclic
MSV000078688	13	REG_fdr0_spectra/MSV000078688.mgf	13	13	5338	Ohmyungsamycin_A_Ohmyungsamycin_A	26	1.4e-28	1457.89	1458.9	177.467	M+H	1	27.853871964321762	combined_db/mol_dir/QYL63-B.mol	489	b-cyclic
MSV000078787	74	REG_fdr0_spectra/MSV000078787.mgf	74	74	5338	Ohmyungsamycin_A_Ohmyungsamycin_A	26	1.4e-28	1457.89	1458.9	177.467	M+H	1	27.853871964321762	combined_db/mol_dir/QYL63-B.mol	489	b-cyclic
MSV000078688	19	REG_fdr0_spectra/MSV000078688.mgf	19	19	5338	Ohmyungsamycin_A_Ohmyungsamycin_A	19	9.999999999999999e-23	1457.89	1458.91	180.838	M+H	1	22.0	combined_db/mol_dir/QYL63-B.mol	489	b-cyclic
MSV000078688	15	REG_fdr0_spectra/MSV000078688.mgf	15	15	5338	Ohmyungsamycin_A_Ohmyungsamycin_A	24	8.2e-22	1457.89	729.96	175.451	M+2H	2	21.086186147616285	combined_db/mol_dir/QYL63-B.mol	489	b-cyclic
MSV000078787	76	REG_fdr0_spectra/MSV000078787.mgf	76	76	5338	Ohmyungsamycin_A_Ohmyungsamycin_A	24	8.2e-22	1457.89	729.96	175.451	M+2H	2	21.086186147616285	combined_db/mol_dir/QYL63-B.mol	489	b-cyclic
MSV000078688	69	REG_fdr0_spectra/MSV000078688.mgf	69	69	5338	Ohmyungsamycin_A_Ohmyungsamycin_A	24	1e-19	1457.89	729.9630000000001	179.798	M+2H	2	19.0	combined_db/mol_dir/QYL63-B.mol	489	b-cyclic
MSV000078787	116	REG_fdr0_spectra/MSV000078787.mgf	116	116	5338	Ohmyungsamycin_A_Ohmyungsamycin_A	24	1e-19	1457.89	729.9630000000001	179.798	M+2H	2	19.0	combined_db/mol_dir/QYL63-B.mol	489	b-cyclic
MSV000078688	18	REG_fdr0_spectra/MSV000078688.mgf	18	18	5338	Ohmyungsamycin_A_Ohmyungsamycin_A	20	1.4000000000000003e-17	1457.89	729.961	179.83	M+2H	2	16.853871964321762	combined_db/mol_dir/QYL63-B.mol	489	b-cyclic
MSV000078688	14	REG_fdr0_spectra/MSV000078688.mgf	14	14	7201	Ohmyungsamycin_A_N71-Me	25	7e-28	1471.91	1472.92	180.502	M+H	1	27.154901959985743	combined_db/mol_dir/QYQ89-M.mol	489	b-cyclic
MSV000078787	75	REG_fdr0_spectra/MSV000078787.mgf	75	75	7201	Ohmyungsamycin_A_N71-Me	25	7e-28	1471.91	1472.92	180.502	M+H	1	27.154901959985743	combined_db/mol_dir/QYQ89-M.mol	489	b-cyclic
MSV000078688	67	REG_fdr0_spectra/MSV000078688.mgf	67	67	7201	Ohmyungsamycin_A_N71-Me	26	4.5000000000000004e-21	1471.91	1472.93	180.47	M+H	1	20.346787486224656	combined_db/mol_dir/QYQ89-M.mol	489	b-cyclic
MSV000078787	114	REG_fdr0_spectra/MSV000078787.mgf	114	114	7201	Ohmyungsamycin_A_N71-Me	26	4.5000000000000004e-21	1471.91	1472.93	180.47	M+H	1	20.346787486224656	combined_db/mol_dir/QYQ89-M.mol	489	b-cyclic
MSV000078688	68	REG_fdr0_spectra/MSV000078688.mgf	68	68	7201	Ohmyungsamycin_A_N71-Me	25	5e-19	1471.91	736.967	179.46200000000002	M+2H	2	18.30102999566398	combined_db/mol_dir/QYQ89-M.mol	489	b-cyclic
MSV000078787	115	REG_fdr0_spectra/MSV000078787.mgf	115	115	7201	Ohmyungsamycin_A_N71-Me	25	5e-19	1471.91	736.967	179.46200000000002	M+2H	2	18.30102999566398	combined_db/mol_dir/QYQ89-M.mol	489	b-cyclic
MSV000078688	16	REG_fdr0_spectra/MSV000078688.mgf	16	16	7201	Ohmyungsamycin_A_N71-Me	24	3.4000000000000004e-18	1471.91	736.9689999999999	179.158	M+2H	2	17.468521082957746	combined_db/mol_dir/QYQ89-M.mol	489	b-cyclic
MSV000078787	77	REG_fdr0_spectra/MSV000078787.mgf	77	77	7201	Ohmyungsamycin_A_N71-Me	24	3.4000000000000004e-18	1471.91	736.9689999999999	179.158	M+2H	2	17.468521082957746	combined_db/mol_dir/QYQ89-M.mol	489	b-cyclic
MSV000078688	17	REG_fdr0_spectra/MSV000078688.mgf	17	17	7201	Ohmyungsamycin_A_N71-Me	21	2e-17	1471.91	736.967	182.865	M+2H	2	16.69897000433602	combined_db/mol_dir/QYQ89-M.mol	489	b-cyclic
MSV000078688	23	REG_fdr0_spectra/MSV000078688.mgf	23	23	833	SNA_60-367_2'-Deoxy	25	8.6e-28	1488.85	745.435	194.053	M+2H	2	27.065501548756433	combined_db/mol_dir/HLO07-U.mol	61	b-cyclic
MSV000078787	8	REG_fdr0_spectra/MSV000078787.mgf	8	8	833	SNA_60-367_2'-Deoxy	25	8.6e-28	1488.85	745.435	194.053	M+2H	2	27.065501548756433	combined_db/mol_dir/HLO07-U.mol	61	b-cyclic
MSV000078937	17	REG_fdr0_spectra/MSV000078937.mgf	17	17	833	SNA_60-367_2'-Deoxy	19	4.0999999999999994e-25	1488.85	745.434	194.04	M+2H	2	24.387216143280266	combined_db/mol_dir/HLO07-U.mol	61	b-cyclic
MSV000078937	122	REG_fdr0_spectra/MSV000078937.mgf	122	122	833	SNA_60-367_2'-Deoxy	17	2.9e-18	1488.85	745.435	193.41400000000002	M+2H	2	17.537602002101043	combined_db/mol_dir/HLO07-U.mol	61	b-cyclic
MSV000078937	135	REG_fdr0_spectra/MSV000078937.mgf	135	135	833	SNA_60-367_2'-Deoxy	15	2.1e-15	1488.85	745.436	196.78400000000002	M+2H	2	14.67778070526608	combined_db/mol_dir/HLO07-U.mol	61	b-cyclic
MSV000078688	24	REG_fdr0_spectra/MSV000078688.mgf	24	24	340	SNA_60-367_2'-Deoxy	24	1.1e-29	1474.83	738.425	187.982	M+2H	2	28.958607314841775	combined_db/mol_dir/HLO02-P.mol	61	b-cyclic
MSV000078787	9	REG_fdr0_spectra/MSV000078787.mgf	9	9	340	SNA_60-367_2'-Deoxy	24	1.1e-29	1474.83	738.425	187.982	M+2H	2	28.958607314841775	combined_db/mol_dir/HLO02-P.mol	61	b-cyclic
MSV000079888	8	REG_fdr0_spectra/MSV000079888.mgf	8	8	340	SNA_60-367_2'-Deoxy	18	3.3e-23	1474.83	738.421	308.274	M+2H	2	22.481486060122112	combined_db/mol_dir/HLO02-P.mol	61	b-cyclic
MSV000079888	23	REG_fdr0_spectra/MSV000079888.mgf	23	23	340	SNA_60-367_2'-Deoxy	22	4.1999999999999995e-21	1474.83	738.422	306.67	M+2H	2	20.3767507096021	combined_db/mol_dir/HLO02-P.mol	61	b-cyclic
MSV000078937	28	REG_fdr0_spectra/MSV000078937.mgf	28	28	340	SNA_60-367_2'-Deoxy	16	3.1e-18	1474.83	738.427	190.331	M+2H	2	17.50863830616573	combined_db/mol_dir/HLO02-P.mol	61	b-cyclic
MSV000078936	170	REG_fdr0_spectra/MSV000078936.mgf	170	170	2657	Surfactin_7-L-Valine_analogue	21	3e-26	1021.67	1022.69	265.788	M+H	1	25.522878745280337	combined_db/mol_dir/HKY27-R.mol	7	cyclic
MSV000080115	87	REG_fdr0_spectra/MSV000080115.mgf	87	87	2657	Surfactin_7-L-Valine_analogue	19	8.300000000000001e-26	1021.67	1022.67	1115.68	M+H	1	25.080921907623924	combined_db/mol_dir/HKY27-R.mol	7	cyclic
MSV000078936	64	REG_fdr0_spectra/MSV000078936.mgf	64	64	2657	Surfactin_7-L-Valine_analogue	19	1e-25	1021.67	1022.67	266.018	M+H	1	25.0	combined_db/mol_dir/HKY27-R.mol	7	cyclic
MSV000078787	55	REG_fdr0_spectra/MSV000078787.mgf	55	55	2657	Surfactin_7-L-Valine_analogue	21	3e-25	1021.67	1022.68	272.14799999999997	M+H	1	24.522878745280337	combined_db/mol_dir/HKY27-R.mol	7	cyclic
MSV000078688	89	REG_fdr0_spectra/MSV000078688.mgf	89	89	2657	Surfactin_7-L-Valine_analogue	21	3e-25	1021.67	1022.68	272.14799999999997	M+H	1	24.522878745280337	combined_db/mol_dir/HKY27-R.mol	7	cyclic
MSV000079679	63	REG_fdr0_spectra/MSV000079679.mgf	63	63	2657	Surfactin_7-L-Valine_analogue	17	1.3999999999999998e-16	1021.67	511.842	534.97	M+2H	2	15.853871964321762	combined_db/mol_dir/HKY27-R.mol	7	cyclic
MSV000078688	34	REG_fdr0_spectra/MSV000078688.mgf	34	34	641	SNA_60-367_SNA_60-367-19	19	1.4000000000000002e-23	1460.82	731.419	190.68200000000002	M+2H	2	22.853871964321762	combined_db/mol_dir/HLO05-S.mol	61	b-cyclic
MSV000078787	19	REG_fdr0_spectra/MSV000078787.mgf	19	19	641	SNA_60-367_SNA_60-367-19	19	1.4000000000000002e-23	1460.82	731.419	190.68200000000002	M+2H	2	22.853871964321762	combined_db/mol_dir/HLO05-S.mol	61	b-cyclic
MSV000079888	9	REG_fdr0_spectra/MSV000079888.mgf	9	9	641	SNA_60-367_SNA_60-367-19	17	1.4e-22	1460.82	731.414	309.42	M+2H	2	21.853871964321762	combined_db/mol_dir/HLO05-S.mol	61	b-cyclic
MSV000079888	32	REG_fdr0_spectra/MSV000079888.mgf	32	32	641	SNA_60-367_SNA_60-367-19	17	2.5e-19	1460.82	731.415	307.725	M+2H	2	18.602059991327963	combined_db/mol_dir/HLO05-S.mol	61	b-cyclic
MSV000078688	41	REG_fdr0_spectra/MSV000078688.mgf	41	41	641	SNA_60-367_SNA_60-367-19	14	3.500000000000001e-18	1460.82	731.4169999999999	188.31799999999998	M+2H	2	17.455931955649724	combined_db/mol_dir/HLO05-S.mol	61	b-cyclic
